Video TotalLoss AvgLoss
15420 0.017889 0.003578
15425 0.017470 0.003494
15430 0.008174 0.001635
15435 0.028399 0.005680
15440 0.013591 0.002718
15445 0.014052 0.002810
15450 0.022869 0.004574
15455 0.047249 0.009450
15460 0.030668 0.006134
15465 0.164389 0.032878
15470 0.010423 0.002085
15475 0.034303 0.006861
15480 0.024350 0.004870
15485 0.081261 0.016252
15490 0.028601 0.005720
15495 0.025953 0.005191
15500 0.091281 0.018256
Test 0.018062 0.018062
15505 0.016031 0.003206
15510 0.035610 0.007122
15515 0.010597 0.002119
15520 0.006584 0.001317
15525 0.022652 0.004530
15530 0.016551 0.003310
15535 0.006503 0.001301
15540 0.027271 0.005454
15545 0.050806 0.010161
15550 0.016712 0.003342
15555 0.005194 0.001039
15560 0.071617 0.014323
15565 0.015495 0.003099
15570 0.020457 0.004091
15575 0.038100 0.007620
15580 0.013313 0.002663
15585 0.055012 0.011002
15590 0.016948 0.003390
15595 0.058176 0.011635
15600 0.007697 0.001539
Test 0.028564 0.028564
15605 0.036236 0.007247
15610 0.073196 0.014639
15615 0.024573 0.004915
15620 0.095164 0.019033
15625 0.035079 0.007016
15630 0.048959 0.009792
15635 0.011936 0.002387
15640 0.042572 0.008514
15645 0.009717 0.001943
15650 0.011791 0.002358
15655 0.043668 0.008734
15660 0.039732 0.007946
15665 0.073263 0.014653
15670 0.015794 0.003159
15675 0.024086 0.004817
15680 0.024353 0.004871
15685 0.020563 0.004113
15690 0.024268 0.004854
15695 0.044296 0.008859
15700 0.034492 0.006898
Test 0.002955 0.002955
15705 0.010418 0.002084
15710 0.041459 0.008292
15715 0.006104 0.001221
15720 0.028922 0.005784
15725 0.053309 0.010662
15730 0.052169 0.010434
15735 0.067039 0.013408
15740 0.117641 0.023528
15745 0.064730 0.012946
15750 0.073969 0.014794
15755 0.063011 0.012602
15760 0.055041 0.011008
15765 0.024799 0.004960
15770 0.024386 0.004877
15775 0.026225 0.005245
15780 0.014214 0.002843
15785 0.057577 0.011515
15790 0.034988 0.006998
15795 0.047564 0.009513
15800 0.019204 0.003841
Test 0.068170 0.068170
15805 0.047991 0.009598
15810 0.034165 0.006833
15815 0.042517 0.008503
15820 0.024491 0.004898
15825 0.013809 0.002762
15830 0.068414 0.013683
15835 0.009354 0.001871
15840 0.233318 0.046664
15845 0.061911 0.012382
15850 0.065789 0.013158
15855 0.020054 0.004011
15860 0.055594 0.011119
15865 0.046473 0.009295
15870 0.026322 0.005264
15875 0.034940 0.006988
15880 0.022219 0.004444
15885 0.048645 0.009729
15890 0.072452 0.014490
15895 0.256847 0.051369
15900 0.234266 0.046853
Test 0.008638 0.008638
15905 0.090793 0.018159
15910 0.103526 0.020705
15915 0.055218 0.011044
15920 0.148447 0.029689
15925 0.087427 0.017485
15930 0.106874 0.021375
15935 0.027227 0.005445
15940 0.102613 0.020523
15945 0.043603 0.008721
15950 0.029673 0.005935
15955 0.017151 0.003430
15960 0.029835 0.005967
15965 0.035346 0.007069
15970 0.063534 0.012707
15975 0.027139 0.005428
15980 0.033507 0.006701
15985 0.094237 0.018847
15990 0.029060 0.005812
15995 0.070497 0.014099
16000 0.057517 0.011503
Test 0.020282 0.020282
16005 0.008106 0.001621
16010 0.052070 0.010414
16015 0.035510 0.007102
16020 0.042809 0.008562
16025 0.028348 0.005670
16030 0.007838 0.001568
16035 0.007964 0.001593
16040 0.011792 0.002358
16045 0.025266 0.005053
16050 0.003830 0.000766
16055 0.037910 0.007582
16060 0.018126 0.003625
16065 0.006813 0.001363
16070 0.055257 0.011051
16075 0.039169 0.007834
16080 0.013109 0.002622
16085 0.014404 0.002881
16090 0.026845 0.005369
16095 0.036037 0.007207
16100 0.037469 0.007494
Test 0.025151 0.025151
16105 0.028153 0.005631
16110 0.022755 0.004551
16115 0.022155 0.004431
16120 0.021181 0.004236
16125 0.034506 0.006901
16130 0.008444 0.001689
16135 0.014272 0.002854
16140 0.020296 0.004059
16145 0.012938 0.002588
16150 0.031084 0.006217
16155 0.097043 0.019409
16160 0.146650 0.029330
16165 0.013828 0.002766
16170 0.055603 0.011121
16175 0.016680 0.003336
16180 0.021934 0.004387
16185 0.020652 0.004130
16190 0.004723 0.000945
16195 0.005800 0.001160
16200 0.042379 0.008476
Test 0.004068 0.004068
16205 0.027108 0.005422
16210 0.076268 0.015254
16215 0.038645 0.007729
16220 0.051990 0.010398
16225 0.015703 0.003141
16230 0.015590 0.003118
16235 0.016805 0.003361
16240 0.029581 0.005916
16245 0.149803 0.029961
16250 0.021653 0.004331
16255 0.055736 0.011147
16260 0.028633 0.005727
16265 0.020031 0.004006
16270 0.030953 0.006191
16275 0.031825 0.006365
16280 0.004117 0.000823
16285 0.033062 0.006612
16290 0.022251 0.004450
16295 0.033519 0.006704
16300 0.022182 0.004436
Test 0.025517 0.025517
16305 0.054329 0.010866
16310 0.095959 0.019192
16315 0.012749 0.002550
16320 0.078051 0.015610
16325 0.033588 0.006718
16330 0.026870 0.005374
16335 0.072970 0.014594
16340 0.096200 0.019240
16345 0.075105 0.015021
16350 0.089332 0.017866
16355 0.018585 0.003717
16360 0.015172 0.003034
16365 0.021341 0.004268
16370 0.009689 0.001938
16375 0.015569 0.003114
16380 0.028986 0.005797
16385 0.016656 0.003331
16390 0.008476 0.001695
16395 0.047063 0.009413
16400 0.020753 0.004151
Test 0.060309 0.060309
16405 0.052282 0.010456
16410 0.035586 0.007117
16415 0.102758 0.020552
16420 0.029568 0.005914
16425 0.079804 0.015961
16430 0.045091 0.009018
16435 0.074316 0.014863
16440 0.033838 0.006768
16445 0.093199 0.018640
16450 0.048770 0.009754
16455 0.061173 0.012235
16460 0.016022 0.003204
16465 0.070899 0.014180
16470 0.066998 0.013400
16475 0.035654 0.007131
16480 0.026579 0.005316
16485 0.036770 0.007354
16490 0.033521 0.006704
16495 0.055843 0.011169
16500 0.018118 0.003624
Test 0.005023 0.005023
16505 0.034532 0.006906
16510 0.028907 0.005781
16515 0.013576 0.002715
16520 0.044191 0.008838
16525 0.009833 0.001967
16530 0.049726 0.009945
16535 0.046179 0.009236
16540 0.044702 0.008940
16545 0.024415 0.004883
16550 0.026660 0.005332
16555 0.078656 0.015731
16560 0.049455 0.009891
16565 0.091810 0.018362
16570 0.045168 0.009034
16575 0.074146 0.014829
16580 0.030794 0.006159
16585 0.006180 0.001236
16590 0.008872 0.001774
16595 0.045537 0.009107
16600 0.011905 0.002381
Test 0.065425 0.065425
16605 0.047180 0.009436
16610 0.009832 0.001966
16615 0.098098 0.019620
16620 0.019092 0.003818
16625 0.026208 0.005242
16630 0.040560 0.008112
16635 0.113084 0.022617
16640 0.036433 0.007287
16645 0.098807 0.019761
16650 0.043199 0.008640
16655 0.027369 0.005474
16660 0.023939 0.004788
16665 0.009502 0.001900
16670 0.028892 0.005778
16675 0.019132 0.003826
16680 0.037933 0.007587
16685 0.024724 0.004945
16690 0.041903 0.008381
16695 0.031187 0.006237
16700 0.008822 0.001764
Test 0.001282 0.001282
16705 0.013076 0.002615
16710 0.049858 0.009972
16715 0.039565 0.007913
16720 0.011074 0.002215
16725 0.022389 0.004478
16730 0.019598 0.003920
16735 0.007287 0.001457
16740 0.024390 0.004878
16745 0.040301 0.008060
16750 0.044394 0.008879
16755 0.022664 0.004533
16760 0.024085 0.004817
16765 0.007485 0.001497
16770 0.019136 0.003827
16775 0.013202 0.002640
16780 0.015083 0.003017
16785 0.015057 0.003011
16790 0.060664 0.012133
16795 0.020819 0.004164
16800 0.078594 0.015719
Test 0.045930 0.045930
16805 0.016531 0.003306
16810 0.025542 0.005108
16815 0.022786 0.004557
16820 0.046818 0.009364
16825 0.008009 0.001602
16830 0.012142 0.002428
16835 0.011526 0.002305
16840 0.003013 0.000603
16845 0.004506 0.000901
16850 0.025987 0.005197
16855 0.014216 0.002843
16860 0.006181 0.001236
16865 0.015205 0.003041
16870 0.006175 0.001235
16875 0.011422 0.002284
16880 0.016890 0.003378
16885 0.020145 0.004029
16890 0.020662 0.004132
16895 0.021290 0.004258
16900 0.012561 0.002512
Test 0.006667 0.006667
16905 0.010292 0.002058
16910 0.021024 0.004205
16915 0.053334 0.010667
16920 0.010011 0.002002
16925 0.041842 0.008368
16930 0.022960 0.004592
16935 0.025254 0.005051
16940 0.062083 0.012417
16945 0.037230 0.007446
16950 0.068557 0.013711
16955 0.061199 0.012240
16960 0.013473 0.002695
16965 0.004669 0.000934
16970 0.032216 0.006443
16975 0.068884 0.013777
16980 0.147777 0.029555
16985 0.013128 0.002626
16990 0.058345 0.011669
16995 0.013244 0.002649
17000 0.007026 0.001405
Test 0.036870 0.036870
17005 0.025021 0.005004
17010 0.038412 0.007682
17015 0.033478 0.006696
17020 0.003841 0.000768
17025 0.052740 0.010548
17030 0.012746 0.002549
17035 0.014951 0.002990
17040 0.009542 0.001908
17045 0.012065 0.002413
17050 0.004203 0.000841
17055 0.010325 0.002065
17060 0.085632 0.017126
17065 0.029602 0.005920
17070 0.043317 0.008663
17075 0.034362 0.006872
17080 0.015582 0.003116
17085 0.023629 0.004726
17090 0.057811 0.011562
17095 0.033678 0.006736
17100 0.017011 0.003402
Test 0.007400 0.007400
17105 0.020018 0.004004
17110 0.025102 0.005020
17115 0.016109 0.003222
17120 0.008607 0.001721
17125 0.014778 0.002956
17130 0.007559 0.001512
17135 0.011725 0.002345
17140 0.030389 0.006078
17145 0.028849 0.005770
17150 0.031559 0.006312
17155 0.044097 0.008819
17160 0.025268 0.005054
17165 0.042432 0.008486
17170 0.019395 0.003879
17175 0.030074 0.006015
17180 0.022949 0.004590
17185 0.035255 0.007051
17190 0.054152 0.010830
17195 0.053350 0.010670
17200 0.052588 0.010518
Test 0.056421 0.056421
17205 0.025776 0.005155
17210 0.055541 0.011108
17215 0.027130 0.005426
17220 0.015301 0.003060
17225 0.056192 0.011238
17230 0.019557 0.003911
17235 0.032927 0.006585
17240 0.022512 0.004502
17245 0.019578 0.003916
17250 0.016837 0.003367
17255 0.007662 0.001532
17260 0.012162 0.002432
17265 0.010541 0.002108
17270 0.103366 0.020673
17275 0.051209 0.010242
17280 0.020892 0.004178
17285 0.017351 0.003470
17290 0.036589 0.007318
17295 0.029740 0.005948
17300 0.075221 0.015044
Test 0.015276 0.015276
17305 0.008252 0.001650
17310 0.055751 0.011150
17315 0.072730 0.014546
17320 0.022522 0.004504
17325 0.049576 0.009915
17330 0.009483 0.001897
17335 0.032445 0.006489
17340 0.045175 0.009035
17345 0.034582 0.006916
17350 0.074470 0.014894
17355 0.045018 0.009004
17360 0.031680 0.006336
17365 0.005805 0.001161
17370 0.028488 0.005698
17375 0.015147 0.003029
17380 0.021374 0.004275
17385 0.108018 0.021604
17390 0.086752 0.017350
17395 0.059392 0.011878
17400 0.054745 0.010949
Test 0.027974 0.027974
17405 0.026425 0.005285
17410 0.018854 0.003771
17415 0.069777 0.013955
17420 0.017608 0.003522
17425 0.031205 0.006241
17430 0.011001 0.002200
17435 0.027214 0.005443
17440 0.004232 0.000846
17445 0.010600 0.002120
17450 0.038685 0.007737
17455 0.032829 0.006566
17460 0.018872 0.003774
17465 0.007630 0.001526
17470 0.021231 0.004246
17475 0.013161 0.002632
17480 0.029372 0.005874
17485 0.084185 0.016837
17490 0.027295 0.005459
17495 0.059437 0.011887
17500 0.011110 0.002222
Test 0.009699 0.009699
17505 0.071372 0.014274
17510 0.033905 0.006781
17515 0.063925 0.012785
17520 0.040750 0.008150
17525 0.040396 0.008079
17530 0.019656 0.003931
17535 0.032752 0.006550
17540 0.011738 0.002348
17545 0.081064 0.016213
17550 0.024805 0.004961
17555 0.069999 0.014000
17560 0.044438 0.008888
17565 0.033656 0.006731
17570 0.026209 0.005242
17575 0.022366 0.004473
17580 0.019363 0.003873
17585 0.044474 0.008895
17590 0.020159 0.004032
17595 0.038163 0.007633
17600 0.059591 0.011918
Test 0.009277 0.009277
17605 0.068504 0.013701
17610 0.027737 0.005547
17615 0.039328 0.007866
17620 0.003498 0.000700
17625 0.029162 0.005832
17630 0.013605 0.002721
17635 0.093410 0.018682
17640 0.037533 0.007507
17645 0.023806 0.004761
17650 0.063737 0.012747
17655 0.135292 0.027058
17660 0.013738 0.002748
17665 0.045508 0.009102
17670 0.026592 0.005318
17675 0.048728 0.009746
17680 0.060158 0.012032
17685 0.014777 0.002955
17690 0.096116 0.019223
17695 0.036107 0.007221
17700 0.030620 0.006124
Test 0.046840 0.046840
17705 0.017869 0.003574
17710 0.048422 0.009684
17715 0.025566 0.005113
17720 0.027485 0.005497
17725 0.028807 0.005761
17730 0.026096 0.005219
17735 0.005678 0.001136
17740 0.009161 0.001832
17745 0.020633 0.004127
17750 0.015605 0.003121
17755 0.051487 0.010297
17760 0.011527 0.002305
17765 0.009043 0.001809
17770 0.024092 0.004818
17775 0.010604 0.002121
17780 0.044744 0.008949
17785 0.024714 0.004943
17790 0.021183 0.004237
17795 0.019146 0.003829
17800 0.064223 0.012845
Test 0.001538 0.001538
17805 0.026194 0.005239
17810 0.055167 0.011033
17815 0.055678 0.011136
17820 0.050883 0.010177
17825 0.045301 0.009060
17830 0.032807 0.006561
17835 0.047568 0.009514
17840 0.130321 0.026064
17845 0.014368 0.002874
17850 0.174321 0.034864
17855 0.040599 0.008120
17860 0.074639 0.014928
17865 0.012885 0.002577
17870 0.057491 0.011498
17875 0.015614 0.003123
17880 0.031516 0.006303
17885 0.027977 0.005595
17890 0.008674 0.001735
17895 0.010781 0.002156
17900 0.009431 0.001886
Test 0.028099 0.028099
17905 0.006498 0.001300
17910 0.016142 0.003228
17915 0.017940 0.003588
17920 0.007430 0.001486
17925 0.023308 0.004662
17930 0.019880 0.003976
17935 0.025368 0.005074
17940 0.096963 0.019393
17945 0.072871 0.014574
17950 0.125155 0.025031
17955 0.031281 0.006256
17960 0.216348 0.043270
17965 0.053157 0.010631
17970 0.060799 0.012160
17975 0.034511 0.006902
17980 0.033673 0.006735
17985 0.108026 0.021605
17990 0.085797 0.017159
17995 0.022681 0.004536
18000 0.008468 0.001694
Test 0.040416 0.040416
18005 0.020032 0.004006
18010 0.033655 0.006731
18015 0.045840 0.009168
18020 0.055825 0.011165
18025 0.060041 0.012008
18030 0.044707 0.008941
18035 0.037522 0.007504
18040 0.015449 0.003090
18045 0.016460 0.003292
18050 0.035755 0.007151
18055 0.034667 0.006933
18060 0.035223 0.007045
18065 0.026885 0.005377
18070 0.026699 0.005340
18075 0.009731 0.001946
18080 0.042233 0.008447
18085 0.018692 0.003738
18090 0.025795 0.005159
18095 0.037189 0.007438
18100 0.030986 0.006197
Test 0.002816 0.002816
18105 0.044938 0.008988
18110 0.019323 0.003865
18115 0.015758 0.003152
18120 0.018547 0.003709
18125 0.038120 0.007624
18130 0.035648 0.007130
18135 0.015350 0.003070
18140 0.022123 0.004425
18145 0.030544 0.006109
18150 0.059941 0.011988
18155 0.053106 0.010621
18160 0.036266 0.007253
18165 0.045684 0.009137
18170 0.026256 0.005251
18175 0.009540 0.001908
18180 0.026197 0.005239
18185 0.009871 0.001974
18190 0.278750 0.055750
18195 0.082519 0.016504
18200 0.082955 0.016591
Test 0.007319 0.007319
18205 0.029444 0.005889
18210 0.027115 0.005423
18215 0.007967 0.001593
18220 0.033468 0.006694
18225 0.056541 0.011308
18230 0.033786 0.006757
18235 0.039236 0.007847
18240 0.033961 0.006792
18245 0.082920 0.016584
18250 0.028932 0.005786
18255 0.065400 0.013080
18260 0.060494 0.012099
18265 0.039785 0.007957
18270 0.074835 0.014967
18275 0.045714 0.009143
18280 0.046341 0.009268
18285 0.022915 0.004583
18290 0.072223 0.014445
18295 0.119617 0.023923
18300 0.172947 0.034589
Test 0.005220 0.005220
18305 0.063716 0.012743
18310 0.068639 0.013728
18315 0.022017 0.004403
18320 0.016943 0.003389
18325 0.009626 0.001925
18330 0.024624 0.004925
18335 0.008812 0.001762
18340 0.097786 0.019557
18345 0.023919 0.004784
18350 0.034663 0.006933
18355 0.040819 0.008164
18360 0.152027 0.030405
18365 0.032762 0.006552
18370 0.038789 0.007758
18375 0.010279 0.002056
18380 0.026946 0.005389
18385 0.012525 0.002505
18390 0.056416 0.011283
18395 0.039726 0.007945
18400 0.035610 0.007122
Test 0.020352 0.020352
18405 0.084585 0.016917
18410 0.025454 0.005091
18415 0.014514 0.002903
18420 0.017758 0.003552
18425 0.025348 0.005070
18430 0.118104 0.023621
18435 0.117760 0.023552
18440 0.055966 0.011193
18445 0.037835 0.007567
18450 0.049693 0.009939
18455 0.005811 0.001162
18460 0.033461 0.006692
18465 0.132089 0.026418
18470 0.052732 0.010546
18475 0.044996 0.008999
18480 0.057762 0.011552
18485 0.012930 0.002586
18490 0.051476 0.010295
18495 0.033981 0.006796
18500 0.020787 0.004157
Test 0.002962 0.002962
18505 0.015008 0.003002
18510 0.015751 0.003150
18515 0.021280 0.004256
18520 0.012443 0.002489
18525 0.010753 0.002151
18530 0.060171 0.012034
18535 0.097447 0.019489
18540 0.030459 0.006092
18545 0.055301 0.011060
18550 0.029539 0.005908
18555 0.031489 0.006298
18560 0.038102 0.007620
18565 0.030053 0.006011
18570 0.012332 0.002466
18575 0.031372 0.006274
18580 0.041305 0.008261
18585 0.018128 0.003626
18590 0.011786 0.002357
18595 0.015737 0.003147
18600 0.006811 0.001362
Test 0.000941 0.000941
18605 0.021319 0.004264
18610 0.021293 0.004259
18615 0.037801 0.007560
18620 0.047763 0.009553
18625 0.034764 0.006953
18630 0.015721 0.003144
18635 0.034478 0.006896
18640 0.053227 0.010645
18645 0.055149 0.011030
18650 0.017191 0.003438
18655 0.097772 0.019554
18660 0.021101 0.004220
18665 0.031851 0.006370
18670 0.021307 0.004261
18675 0.030829 0.006166
18680 0.033854 0.006771
18685 0.033472 0.006694
18690 0.020505 0.004101
18695 0.012428 0.002486
18700 0.041321 0.008264
Test 0.008005 0.008005
18705 0.018739 0.003748
18710 0.044789 0.008958
18715 0.029901 0.005980
18720 0.053788 0.010758
18725 0.024757 0.004951
18730 0.084983 0.016997
18735 0.091927 0.018385
18740 0.023326 0.004665
18745 0.013923 0.002785
18750 0.180354 0.036071
18755 0.090626 0.018125
18760 0.115827 0.023165
18765 0.024073 0.004815
18770 0.068839 0.013768
18775 0.043852 0.008770
18780 0.054927 0.010985
18785 0.100095 0.020019
18790 0.025313 0.005063
18795 0.010949 0.002190
18800 0.048285 0.009657
Test 0.029426 0.029426
18805 0.026070 0.005214
18810 0.008328 0.001666
18815 0.009305 0.001861
18820 0.041773 0.008355
18825 0.030367 0.006073
18830 0.012732 0.002546
18835 0.008276 0.001655
18840 0.040698 0.008140
18845 0.014592 0.002918
18850 0.055972 0.011194
18855 0.012659 0.002532
18860 0.039873 0.007975
18865 0.014798 0.002960
18870 0.046983 0.009397
18875 0.008804 0.001761
18880 0.034251 0.006850
18885 0.005176 0.001035
18890 0.018548 0.003710
18895 0.004425 0.000885
18900 0.038856 0.007771
Test 0.007116 0.007116
18905 0.040841 0.008168
18910 0.048705 0.009741
18915 0.013642 0.002728
18920 0.019905 0.003981
18925 0.018324 0.003665
18930 0.050315 0.010063
18935 0.014493 0.002899
18940 0.014254 0.002851
18945 0.066056 0.013211
18950 0.014532 0.002906
18955 0.044948 0.008990
18960 0.019728 0.003946
18965 0.016430 0.003286
18970 0.016876 0.003375
18975 0.047446 0.009489
18980 0.017864 0.003573
18985 0.087901 0.017580
18990 0.027579 0.005516
18995 0.039747 0.007949
19000 0.027058 0.005412
Test 0.063667 0.063667
19005 0.028066 0.005613
19010 0.033288 0.006658
19015 0.045857 0.009171
19020 0.017926 0.003585
19025 0.005124 0.001025
19030 0.024486 0.004897
19035 0.016506 0.003301
19040 0.092571 0.018514
19045 0.143748 0.028750
19050 0.056623 0.011325
19055 0.017189 0.003438
19060 0.036637 0.007327
19065 0.010363 0.002073
19070 0.016469 0.003294
19075 0.008297 0.001659
19080 0.014138 0.002828
19085 0.016126 0.003225
19090 0.012545 0.002509
19095 0.017816 0.003563
19100 0.011227 0.002245
Test 0.044989 0.044989
19105 0.028169 0.005634
19110 0.008747 0.001749
19115 0.002583 0.000517
19120 0.018886 0.003777
19125 0.012054 0.002411
19130 0.015967 0.003193
19135 0.016402 0.003280
19140 0.010324 0.002065
19145 0.016998 0.003400
19150 0.049481 0.009896
19155 0.025370 0.005074
19160 0.009694 0.001939
19165 0.040102 0.008020
19170 0.012656 0.002531
19175 0.015794 0.003159
19180 0.030266 0.006053
19185 0.014221 0.002844
19190 0.007040 0.001408
19195 0.027842 0.005568
19200 0.013806 0.002761
Test 0.037353 0.037353
19205 0.021464 0.004293
19210 0.008490 0.001698
19215 0.064122 0.012824
19220 0.007283 0.001457
19225 0.029492 0.005898
19230 0.046103 0.009221
19235 0.100809 0.020162
19240 0.203389 0.040678
19245 0.079567 0.015913
19250 0.190938 0.038188
19255 0.066348 0.013270
19260 0.039766 0.007953
19265 0.110547 0.022109
19270 0.012075 0.002415
19275 0.059812 0.011962
19280 0.015306 0.003061
19285 0.039379 0.007876
19290 0.008938 0.001788
19295 0.038253 0.007651
19300 0.044916 0.008983
Test 0.016832 0.016832
19305 0.078675 0.015735
19310 0.027314 0.005463
19315 0.010307 0.002061
19320 0.005717 0.001143
19325 0.007535 0.001507
19330 0.032693 0.006539
19335 0.021400 0.004280
19340 0.045036 0.009007
19345 0.025433 0.005087
19350 0.091209 0.018242
19355 0.012069 0.002414
19360 0.125571 0.025114
19365 0.037950 0.007590
19370 0.054275 0.010855
19375 0.050899 0.010180
19380 0.023912 0.004782
19385 0.091580 0.018316
19390 0.060488 0.012098
19395 0.035108 0.007022
19400 0.019042 0.003808
Test 0.061864 0.061864
19405 0.031721 0.006344
19410 0.009492 0.001898
19415 0.125978 0.025196
19420 0.014419 0.002884
19425 0.040437 0.008087
19430 0.031973 0.006395
19435 0.023538 0.004708
19440 0.053020 0.010604
19445 0.026137 0.005227
19450 0.027173 0.005435
19455 0.018625 0.003725
19460 0.024032 0.004806
19465 0.027201 0.005440
19470 0.016388 0.003278
19475 0.025282 0.005056
19480 0.009859 0.001972
19485 0.010431 0.002086
19490 0.034615 0.006923
19495 0.038644 0.007729
19500 0.051909 0.010382
Test 0.042239 0.042239
19505 0.041979 0.008396
19510 0.005455 0.001091
19515 0.036864 0.007373
19520 0.078153 0.015631
19525 0.057670 0.011534
19530 0.032262 0.006452
19535 0.028779 0.005756
19540 0.019946 0.003989
19545 0.037952 0.007590
19550 0.019583 0.003917
19555 0.033893 0.006779
19560 0.040142 0.008028
19565 0.032509 0.006502
19570 0.009499 0.001900
19575 0.082694 0.016539
19580 0.007696 0.001539
19585 0.007439 0.001488
19590 0.033195 0.006639
19595 0.017564 0.003513
19600 0.080918 0.016184
Test 0.040058 0.040058
19605 0.141327 0.028265
19610 0.023860 0.004772
19615 0.070968 0.014194
19620 0.052399 0.010480
19625 0.038388 0.007678
19630 0.077553 0.015511
19635 0.018156 0.003631
19640 0.030576 0.006115
19645 0.052143 0.010429
19650 0.030059 0.006012
19655 0.016408 0.003282
19660 0.019176 0.003835
19665 0.042655 0.008531
19670 0.008278 0.001656
19675 0.052021 0.010404
19680 0.011784 0.002357
19685 0.034298 0.006860
19690 0.053791 0.010758
19695 0.080968 0.016194
19700 0.120545 0.024109
Test 0.031255 0.031255
19705 0.022415 0.004483
19710 0.015176 0.003035
19715 0.048761 0.009752
19720 0.058161 0.011632
19725 0.070995 0.014199
19730 0.073858 0.014772
19735 0.021858 0.004372
19740 0.029118 0.005824
19745 0.032932 0.006586
19750 0.053371 0.010674
19755 0.017681 0.003536
19760 0.026553 0.005311
19765 0.018677 0.003735
19770 0.016728 0.003346
19775 0.012733 0.002547
19780 0.021358 0.004272
19785 0.034195 0.006839
19790 0.019618 0.003924
19795 0.028928 0.005786
19800 0.025572 0.005114
Test 0.013579 0.013579
19805 0.106766 0.021353
19810 0.037480 0.007496
19815 0.110824 0.022165
19820 0.042250 0.008450
19825 0.022119 0.004424
19830 0.012733 0.002547
19835 0.010352 0.002070
19840 0.027160 0.005432
19845 0.006483 0.001297
19850 0.014636 0.002927
19855 0.007724 0.001545
19860 0.017079 0.003416
19865 0.049749 0.009950
19870 0.016066 0.003213
19875 0.071423 0.014285
19880 0.015177 0.003035
19885 0.005752 0.001150
19890 0.077210 0.015442
19895 0.036331 0.007266
19900 0.049304 0.009861
Test 0.011545 0.011545
19905 0.124352 0.024870
19910 0.022231 0.004446
19915 0.018000 0.003600
19920 0.095888 0.019178
19925 0.130209 0.026042
19930 0.065904 0.013181
19935 0.023684 0.004737
19940 0.025555 0.005111
19945 0.013161 0.002632
19950 0.021042 0.004208
19955 0.045112 0.009022
19960 0.024894 0.004979
19965 0.038259 0.007652
19970 0.019670 0.003934
19975 0.019253 0.003851
19980 0.013329 0.002666
19985 0.005890 0.001178
19990 0.036853 0.007371
19995 0.032232 0.006446
20000 0.014271 0.002854
Test 0.033410 0.033410
20005 0.005719 0.001144
20010 0.024634 0.004927
20015 0.017684 0.003537
20020 0.015907 0.003181
20025 0.012662 0.002532
20030 0.043903 0.008781
20035 0.025126 0.005025
20040 0.012967 0.002593
20045 0.014648 0.002930
20050 0.048640 0.009728
20055 0.113078 0.022616
20060 0.038972 0.007794
20065 0.041264 0.008253
20070 0.010553 0.002111
20075 0.027041 0.005408
20080 0.029130 0.005826
20085 0.013892 0.002778
20090 0.007900 0.001580
20095 0.033415 0.006683
20100 0.037026 0.007405
Test 0.020243 0.020243
20105 0.008074 0.001615
20110 0.041195 0.008239
20115 0.022591 0.004518
20120 0.026181 0.005236
20125 0.018022 0.003604
20130 0.012671 0.002534
20135 0.029170 0.005834
20140 0.005230 0.001046
20145 0.024842 0.004968
20150 0.043513 0.008703
20155 0.025440 0.005088
20160 0.018066 0.003613
20165 0.033910 0.006782
20170 0.051831 0.010366
20175 0.023576 0.004715
20180 0.019404 0.003881
20185 0.024696 0.004939
20190 0.015551 0.003110
20195 0.017622 0.003524
20200 0.020142 0.004028
Test 0.080910 0.080910
20205 0.035119 0.007024
20210 0.047244 0.009449
20215 0.020510 0.004102
20220 0.009389 0.001878
20225 0.028694 0.005739
20230 0.007426 0.001485
20235 0.033080 0.006616
20240 0.039424 0.007885
20245 0.028725 0.005745
20250 0.006739 0.001348
20255 0.012965 0.002593
20260 0.007867 0.001573
20265 0.043902 0.008780
20270 0.006765 0.001353
20275 0.029365 0.005873
20280 0.032624 0.006525
20285 0.038435 0.007687
20290 0.063939 0.012788
20295 0.091855 0.018371
20300 0.033105 0.006621
Test 0.013041 0.013041
20305 0.018047 0.003609
20310 0.016984 0.003397
20315 0.067598 0.013520
20320 0.031664 0.006333
20325 0.102823 0.020565
20330 0.013242 0.002648
20335 0.035372 0.007074
20340 0.011264 0.002253
20345 0.021826 0.004365
20350 0.009148 0.001830
20355 0.017945 0.003589
20360 0.005441 0.001088
20365 0.008866 0.001773
20370 0.019187 0.003837
20375 0.022994 0.004599
20380 0.017020 0.003404
20385 0.006643 0.001329
20390 0.030403 0.006081
20395 0.029076 0.005815
20400 0.034959 0.006992
Test 0.020487 0.020487
20405 0.015931 0.003186
20410 0.018844 0.003769
20415 0.032982 0.006596
20420 0.006212 0.001242
20425 0.049210 0.009842
20430 0.041514 0.008303
20435 0.027316 0.005463
20440 0.044592 0.008918
20445 0.091857 0.018371
20450 0.024505 0.004901
20455 0.042274 0.008455
20460 0.067375 0.013475
20465 0.071694 0.014339
20470 0.187382 0.037476
20475 0.152175 0.030435
20480 0.012910 0.002582
20485 0.014674 0.002935
20490 0.032894 0.006579
20495 0.023128 0.004626
20500 0.013984 0.002797
Test 0.017691 0.017691
20505 0.014200 0.002840
20510 0.041037 0.008207
20515 0.007275 0.001455
20520 0.014150 0.002830
20525 0.013142 0.002628
20530 0.015223 0.003045
20535 0.043556 0.008711
